OTHERNAME,RSTAR,MASS,STAR,COMP,star,R,A,texture,,,,,,,day,PER,I
,rsun,mearth,,,,rjupiter,au,,,,,,,,,yrs,deg
J20133160+6509433,0.823,346.353365,Qatar-1,b,0,1.164,0.0234308,textures/earth.jpg,-,-,-,-,-,-,,0.003887922,83.47
2MASS 13503740-0648145,0.713,789.4850663,Qatar-2,b,0,1.144,0.0215077,textures/earth.jpg,-,-,-,-,-,-,,0.003660908,88.3
,1.10084,338.1854781,rho CrB,b,0,,0.225692,textures/earth.jpg,-,-,-,-,-,-,,0.109091721,
,1.41847,2585.628824,tau Boo,b,0,,0.0480039,textures/earth.jpg,-,-,-,-,-,-,,0.009069141,47
,1.54911,386.0518379,tau Gru,b,0,,2.51797,textures/earth.jpg,-,-,-,-,-,-,,3.589399043,
,0.807,239.151915,TrES-1,b,0,1.067,0.0392516,textures/earth.jpg,-,-,-,-,-,-,,0.008296043,90
GSC 03549-02811,1.003,381.6055835,TrES-2,b,0,1.224,0.0355765,textures/earth.jpg,-,-,-,-,-,-,,0.006764361,83.57
GSC 03089-00929,0.812,607.0297278,TrES-3,b,0,1.336,0.0227178,textures/earth.jpg,-,-,-,-,-,-,,0.003576218,81.85
GSC 02620-00648,1.816,293.9803656,TrES-4,b,0,1.783,0.0509243,textures/earth.jpg,-,-,-,-,-,-,,0.009730379,82.81
GSC 03949-00967,0.866,565.1097168,TrES-5,b,0,1.209,0.0245157,textures/earth.jpg,-,-,-,-,-,-,,0.004058251,84.529
,1.383,212.7073482,upsilon And,b,0,,0.0593858,textures/earth.jpg,-,-,-,-,-,-,,0.0126413,
,1.383,609.7470599,upsilon And,c,0,,0.830445,textures/earth.jpg,-,-,-,-,-,-,,0.660748814,
,1.383,1308.075966,upsilon And,d,0,,2.52452,textures/earth.jpg,-,-,-,-,-,-,,3.499381515,
GSC 02265-00107,1.517,291.7556493,WASP-1,b,0,1.516,0.0385203,textures/earth.jpg,-,-,-,-,-,-,,0.00689938,88.65
,0.698,1014.292646,WASP-10,b,0,1.08,0.0384536,textures/earth.jpg,-,-,-,-,-,-,,0.008467701,88.49
HAT-P-10,0.74,171.5431051,WASP-11,b,0,0.91,0.0436466,textures/earth.jpg,-,-,-,-,-,-,,0.010191771,89.8
2MASS J063032.79+294020.4,1.63,432.430816,WASP-12,b,0,1.79,0.0225329,textures/earth.jpg,-,-,-,-,-,-,,0.002988216,82.5
,1.512,152.3568341,WASP-13,b,0,1.389,0.0537035,textures/earth.jpg,-,-,-,-,-,-,,0.011918149,85.19
,1.31,2444.753433,WASP-14,b,0,1.281,0.0367693,textures/earth.jpg,-,-,-,-,-,-,,0.006143189,84.32
USNO-B1.0 0578-0402627,1.477,172.5099032,WASP-15,b,0,1.379,0.0499436,textures/earth.jpg,-,-,-,-,-,-,,0.010272909,85.96
USNO-B1.0 0697-0298329,0.946,267.6950249,WASP-16,b,0,1.008,0.0417858,textures/earth.jpg,-,-,-,-,-,-,,0.008538446,85.22
USNO-B1.0 0619-0419495,1.2,161.6246843,WASP-17,b,0,1.932,0.0499354,textures/earth.jpg,-,-,-,-,-,-,,0.010227277,86.63
,1.216,3241.920127,WASP-18,b,0,1.267,0.0201401,textures/earth.jpg,-,-,-,-,-,-,,0.002577613,80.6
,0.99,360.2101692,WASP-19,b,0,1.386,0.0163152,textures/earth.jpg,-,-,-,-,-,-,,0.002159772,79.4
GSC 00522-01199,0.84,288.7869243,WASP-2,b,0,1.077,0.0312729,textures/earth.jpg,-,-,-,-,-,-,,0.005892598,84.73
2MASS J23095825+1823459,1.06,95.43142955,WASP-21,b,0,1.07,0.0521087,textures/earth.jpg,-,-,-,-,-,-,,0.011834564,88.75
2MASS J03311633-2349109,1.13,177.678237,WASP-22,b,0,1.12,0.0468682,textures/earth.jpg,-,-,-,-,-,-,,0.009672185,89.2
,0.765,277.2079117,WASP-23,b,0,0.962,0.037022,textures/earth.jpg,-,-,-,-,-,-,,0.00806157,88.39
2MASS J15085174+0220358,1.331,346.7379231,WASP-24,b,0,1.3,0.0365155,textures/earth.jpg,-,-,-,-,-,-,,0.006410028,83.64
2MASS J13012637-2731199,0.92,183.8473752,WASP-25,b,0,1.22,0.0473714,textures/earth.jpg,-,-,-,-,-,-,,0.010307749,88
2MASS J00182469-1516022,1.34,323.3656895,WASP-26,b,0,1.32,0.0399686,textures/earth.jpg,-,-,-,-,-,-,,0.007547321,82.5
2MASS J23513108-3954241,0.808,77.22657623,WASP-29,b,0,0.792,0.0456587,textures/earth.jpg,-,-,-,-,-,-,,0.010740071,88.8
2MASS J18343163+3539415,1.31,639.3961715,WASP-3,b,0,1.29,0.0314948,textures/earth.jpg,-,-,-,-,-,-,,0.005056464,85.06
2MASS J11174536-1903171,1.252,152.3387185,WASP-31,b,0,1.537,0.0466223,textures/earth.jpg,-,-,-,-,-,-,,0.00932507,84.54
2MASS J00155080+0112016,1.09,1097.617806,WASP-32,b,0,1.1,0.0390315,textures/earth.jpg,-,-,-,-,-,-,,0.007443447,85.1
2MASS J02265106+3733017,1.444,0,WASP-33,b,0,1.497,0.0255483,textures/earth.jpg,-,-,-,-,-,-,,0.003339893,87.67
2MASS J11013589-2351382,0.93,185.3995915,WASP-34,b,0,1.22,0.0520747,textures/earth.jpg,-,-,-,-,-,-,,0.011821411,85.2
2MASS J05041962-0613473,1.09,227.9056564,WASP-35,b,0,1.32,0.0431283,textures/earth.jpg,-,-,-,-,-,-,,0.008656105,87.96
2MASS J08461929-0801370,0.943,721.2180582,WASP-36,b,0,1.269,0.0262601,textures/earth.jpg,-,-,-,-,-,-,,0.004209167,83.65
2MASS J14474655+0103538,1.003,570.0422306,WASP-37,b,0,1.16,0.0446312,textures/earth.jpg,-,-,-,-,-,-,,0.009794786,88.82
2MASS J16155036+1001572,1.35,860.9683785,WASP-38,b,0,1.09,0.0758454,textures/earth.jpg,-,-,-,-,-,-,,0.018814584,89.5
2MASS 14291840-0326403,0.895,90.36733966,WASP-39,b,0,1.27,0.0485835,textures/earth.jpg,-,-,-,-,-,-,,0.011102931,87.83
USNO-B1.0 0479-0948995,0.914,388.7246756,WASP-4,b,0,1.341,0.0230406,textures/earth.jpg,-,-,-,-,-,-,,0.003663952,89.47
2MASS J12422849-3038235,0.9,296.3617654,WASP-41,b,0,1.2,0.0404959,textures/earth.jpg,-,-,-,-,-,-,,0.008357197,87.7
,0.85,157.9446857,WASP-42,b,0,1.063,0.0547344,textures/earth.jpg,-,-,-,-,-,-,,0.013639409,88.3
2MASS J10193800-0948225,0.598,564.4709054,WASP-43,b,0,0.93,0.0142363,textures/earth.jpg,-,-,-,-,-,-,,0.002227221,82.6
2MASS J00153675-1156172,0.927,282.8046622,WASP-44,b,0,1.14,0.0347371,textures/earth.jpg,-,-,-,-,-,-,,0.006636155,86.02
2MASS J00205699-3559537,0.945,319.9046666,WASP-45,b,0,1.16,0.0405459,textures/earth.jpg,-,-,-,-,-,-,,0.008558944,84.47
2MASS J21145687-5552184,0.917,668.1522185,WASP-46,b,0,1.31,0.0244921,textures/earth.jpg,-,-,-,-,-,-,,0.003916223,82.63
,1.15,361.1858662,WASP-47,b,0,1.15,0.0520112,textures/earth.jpg,-,-,-,-,-,-,,0.011387348,89.2
2MASS J19243895+5528233,1.75,312.8065504,WASP-48,b,0,1.67,0.034488,textures/earth.jpg,-,-,-,-,-,-,,0.005869075,80.09
,0.976,120.2080948,WASP-49,b,0,1.115,0.0378972,textures/earth.jpg,-,-,-,-,-,-,,0.007616148,84.89
USNO-B1 0487-079949,1.026,516.2072748,WASP-5,b,0,1.14,0.0271923,textures/earth.jpg,-,-,-,-,-,-,,0.004458474,86.1
2MASS 02544513-1053530,0.843,467.9658913,WASP-50,b,0,1.153,0.0294714,textures/earth.jpg,-,-,-,-,-,-,,0.005352875,84
,0.79,145.2946312,WASP-52,b,0,1.27,0.0271336,textures/earth.jpg,-,-,-,-,-,-,,0.004790738,85.35
2MASS J13414903-0007410,1.828,201.0921045,WASP-54,b,0,1.653,0.049881,textures/earth.jpg,-,-,-,-,-,-,,0.010112854,84.97
,1.06,181.5282674,WASP-55,b,0,1.3,0.0532575,textures/earth.jpg,-,-,-,-,-,-,,0.012226498,89.6
2MASS J12132790+2303205,1.112,192.4014093,WASP-56,b,0,1.092,0.056145,textures/earth.jpg,-,-,-,-,-,-,,0.012641204,88.5
2MASS J14551682-0203275,0.836,214.808116,WASP-57,b,0,0.916,0.0386362,textures/earth.jpg,-,-,-,-,-,-,,0.007772845,88
,1.17,283.2950533,WASP-58,b,0,1.37,0.0562022,textures/earth.jpg,-,-,-,-,-,-,,0.013736584,87.4
,0.613,273.0346618,WASP-59,b,0,0.775,0.0696866,textures/earth.jpg,-,-,-,-,-,-,,0.021683105,89.27
USNO-B1.0 0673-1077008,0.87,165.6968685,WASP-6,b,0,1.224,0.0428704,textures/earth.jpg,-,-,-,-,-,-,,0.009202129,88.47
,1.14,,WASP-60,b,0,0.86,0.0531041,textures/earth.jpg,-,-,-,-,-,-,,0.011786702,87.9
,1.36,653.084533,WASP-61,b,0,1.24,0.0514489,textures/earth.jpg,-,-,-,-,-,-,,0.010557104,89.35
,1.28,178.6987461,WASP-62,b,0,1.39,0.0567187,textures/earth.jpg,-,-,-,-,-,-,,0.012079527,88.3
,1.88,120.1651895,WASP-63,b,0,1.43,0.0574592,textures/earth.jpg,-,-,-,-,-,-,,0.011986786,87.8
,1.058,404.0625053,WASP-64,b,0,1.271,0.0265195,textures/earth.jpg,-,-,-,-,-,-,,0.00430753,86.57
,1.75,735.2560179,WASP-66,b,0,1.39,0.0546221,textures/earth.jpg,-,-,-,-,-,-,,0.01118724,85.9
,0.87,133.2636833,WASP-67,b,0,1.4,0.0517914,textures/earth.jpg,-,-,-,-,-,-,,0.012633863,85.8
,1.236,292.1621367,WASP-7,b,0,0.915,0.0604573,textures/earth.jpg,-,-,-,-,-,-,,0.013565404,89.6
,1.71,447.3936221,WASP-72,b,0,1.01,0.036575,textures/earth.jpg,-,-,-,-,-,-,,0.006069195,86.8
2MASS J02283722-0703384,0.955,559.3572361,WASP-77 A,b,0,1.21,0.0240406,textures/earth.jpg,-,-,-,-,-,-,,0.003723641,89.4
,2.2,280.9489311,WASP-78,b,0,1.7,0.0361391,textures/earth.jpg,-,-,-,-,-,-,,0.005955436,83.2
,1.64,282.0666921,WASP-79,b,0,1.7,0.0534741,textures/earth.jpg,-,-,-,-,-,-,,0.010027269,85.4
2MASS J23593607-3501530,0.945,713.180476,WASP-8,b,0,1.038,0.080153,textures/earth.jpg,-,-,-,-,-,-,,0.022337821,88.55
2MASS J20124017-0208391,0.571,175.359447,WASP-80,b,0,0.952,0.0344696,textures/earth.jpg,-,-,-,-,-,-,,0.008399496,89.92
,1.15,,WTS-1,b,0,1.49,0.0465809,textures/earth.jpg,-,-,-,-,-,-,,0.009177633,85.5
,10.45,565.4338897,xi Aql,b,0,,0.53813,textures/earth.jpg,-,-,-,-,-,-,,0.374409092,
TYC 2041-1657-1,0.934,291.9031162,XO-1,b,0,1.206,0.049283,textures/earth.jpg,-,-,-,-,-,-,,0.010791562,88.81
TYC 3413-5-1,0.971,180.055823,XO-2,b,0,0.983,0.0368367,textures/earth.jpg,-,-,-,-,-,-,,0.007161927,88.9
GSC 03727-01064,2.07898,4222.161901,XO-3,b,0,1.217,0.0477112,textures/earth.jpg,-,-,-,-,-,-,,0.008738154,79.32
2MASS J07213317+5816051,,509.3138325,XO-4,b,0,1.33,0.05524,textures/earth.jpg,-,-,-,-,-,-,,0.011294102,88.8
GSC 02959-00729,1.05,366.2868228,XO-5,b,0,1.03,0.0508651,textures/earth.jpg,-,-,-,-,-,-,,0.01146569,86.9
